1.920000,1.530000,147.280000,27.500000,60.800000,475.000000
1.920000,1.530000,147.280000,27.700000,61.400000,481.000000
1.920000,1.500000,147.280000,27.700000,61.400000,483.000000
1.910000,1.500000,147.280000,27.700000,61.400000,484.000000
1.920000,1.480000,147.280000,27.700000,61.400000,484.000000
1.920000,1.480000,147.280000,27.700000,61.500000,485.000000
1.920000,1.450000,147.280000,27.700000,61.500000,483.000000
1.920000,1.450000,147.430000,27.800000,61.500000,486.000000
1.910000,1.450000,147.280000,27.700000,61.500000,485.000000
1.910000,1.430000,147.280000,27.800000,61.500000,489.000000
1.910000,1.430000,147.430000,27.800000,61.500000,486.000000
1.910000,1.430000,147.430000,27.800000,61.600000,486.000000
1.900000,1.410000,147.280000,27.800000,61.600000,486.000000
1.910000,1.410000,147.280000,27.800000,61.600000,486.000000
1.910000,1.410000,147.280000,27.800000,61.600000,486.000000
1.910000,1.380000,147.430000,27.800000,61.600000,486.000000
1.920000,1.380000,147.740000,27.800000,61.600000,486.000000
1.910000,1.410000,147.280000,27.800000,61.600000,487.000000
1.910000,1.380000,147.280000,27.800000,61.700000,486.000000
1.900000,1.340000,147.130000,27.800000,61.700000,485.000000
1.890000,1.340000,147.130000,27.800000,61.700000,486.000000
1.910000,1.360000,147.280000,27.800000,61.700000,485.000000
1.890000,1.320000,147.430000,27.800000,61.700000,486.000000
1.900000,1.340000,147.580000,27.800000,61.700000,485.000000
1.890000,1.340000,147.130000,27.800000,61.700000,486.000000
1.890000,1.340000,147.280000,27.800000,61.800000,486.000000
1.880000,1.320000,147.130000,27.800000,61.800000,485.000000
1.880000,1.320000,147.130000,27.800000,61.900000,485.000000
1.900000,1.360000,147.280000,27.900000,61.900000,486.000000
1.900000,1.360000,147.280000,27.900000,62.000000,485.000000
1.890000,1.320000,147.130000,27.900000,62.100000,485.000000
1.880000,1.320000,147.130000,27.900000,62.200000,486.000000
1.910000,1.360000,147.430000,27.900000,62.200000,488.000000
1.880000,1.320000,147.130000,27.900000,62.300000,486.000000
1.880000,1.320000,147.130000,27.900000,62.300000,487.000000
1.890000,1.320000,147.130000,27.900000,62.400000,485.000000
1.890000,1.340000,147.280000,27.900000,62.400000,486.000000
1.870000,1.280000,146.970000,27.900000,62.500000,484.000000
1.890000,1.340000,147.280000,27.900000,62.600000,486.000000
1.900000,1.340000,147.280000,27.900000,62.700000,486.000000
1.890000,1.340000,147.280000,27.900000,62.700000,486.000000
1.890000,1.340000,147.280000,27.900000,62.800000,485.000000
1.890000,1.340000,147.280000,27.900000,62.800000,486.000000
1.890000,1.340000,147.280000,27.900000,62.900000,486.000000
1.900000,1.360000,147.430000,27.900000,62.900000,487.000000
1.900000,1.360000,147.430000,27.900000,63.000000,486.000000
1.890000,1.360000,147.430000,27.900000,63.100000,486.000000
1.900000,1.360000,147.430000,27.900000,63.100000,486.000000
1.910000,1.360000,147.430000,28.000000,63.200000,487.000000
1.910000,1.360000,147.430000,28.000000,63.200000,486.000000
1.900000,1.360000,147.430000,28.000000,63.300000,486.000000
