2.040000,1.810000,147.240000,0.000000,nan,496.000000
2.050000,1.810000,147.400000,30.100000,55.300000,499.000000
2.060000,1.810000,147.560000,30.100000,55.300000,497.000000
2.050000,1.780000,147.400000,30.100000,55.200000,493.000000
2.040000,1.780000,147.400000,30.100000,55.100000,496.000000
2.060000,1.840000,147.710000,30.000000,55.100000,497.000000
2.060000,1.810000,147.560000,30.000000,55.100000,502.000000
2.050000,1.780000,147.560000,30.000000,55.100000,512.000000
2.070000,1.840000,147.710000,30.000000,55.200000,542.000000
2.050000,1.780000,147.400000,30.000000,55.200000,536.000000
2.050000,1.780000,147.560000,30.000000,55.300000,536.000000
2.050000,1.750000,147.400000,30.000000,55.400000,523.000000
2.040000,1.750000,147.080000,30.000000,55.600000,513.000000
2.050000,1.750000,147.400000,30.000000,55.600000,496.000000
2.050000,1.750000,147.400000,30.000000,55.700000,494.000000
2.050000,1.720000,147.400000,30.000000,55.700000,508.000000
2.050000,1.720000,147.400000,29.900000,55.700000,526.000000
2.060000,1.750000,147.560000,29.900000,55.600000,542.000000
2.070000,1.750000,147.560000,29.900000,55.600000,538.000000
2.070000,1.750000,147.560000,29.900000,55.600000,529.000000
2.060000,1.750000,147.400000,29.900000,55.600000,520.000000
2.060000,1.780000,147.560000,29.900000,55.600000,513.000000
2.070000,1.750000,147.400000,29.900000,55.600000,511.000000
2.060000,1.750000,147.400000,29.900000,55.600000,504.000000
2.070000,1.750000,147.560000,29.900000,55.600000,504.000000
2.060000,1.720000,147.400000,29.900000,55.600000,500.000000
2.060000,1.750000,147.560000,29.900000,55.600000,498.000000
2.060000,1.750000,147.560000,29.900000,55.600000,497.000000
2.070000,1.780000,147.560000,29.900000,55.600000,497.000000
2.070000,1.780000,147.560000,29.900000,55.600000,496.000000
2.060000,1.750000,147.560000,29.900000,55.600000,505.000000
2.060000,1.750000,147.400000,29.900000,55.600000,508.000000
2.050000,1.720000,147.400000,29.900000,55.600000,512.000000
2.050000,1.720000,147.400000,29.900000,55.600000,517.000000
2.060000,1.720000,147.400000,29.900000,55.600000,519.000000
2.050000,1.690000,147.240000,29.900000,55.600000,519.000000
2.050000,1.690000,147.240000,29.900000,55.600000,519.000000
1.950000,1.430000,146.120000,29.800000,55.700000,514.000000
1.840000,1.150000,144.970000,29.800000,55.700000,514.000000
1.820000,1.090000,144.630000,29.800000,55.700000,513.000000
1.970000,1.480000,146.600000,29.800000,55.700000,513.000000
1.820000,1.130000,144.970000,29.800000,55.700000,513.000000
1.920000,1.360000,146.120000,29.800000,55.700000,514.000000
1.910000,1.340000,146.120000,29.800000,55.700000,509.000000
1.930000,1.380000,146.280000,29.800000,55.600000,504.000000
1.900000,1.290000,145.960000,29.800000,55.600000,499.000000
1.890000,1.290000,145.960000,29.800000,55.700000,495.000000
1.890000,1.270000,145.790000,29.800000,55.700000,488.000000
1.870000,1.230000,145.630000,29.800000,55.700000,489.000000
1.870000,1.250000,145.790000,29.800000,55.700000,492.000000
1.890000,1.310000,145.790000,29.800000,55.700000,494.000000
